ItemCoreCode;Barcode;Dimensions1Alias;Dimensions2Alias;Multiplier
V0PHM;8719964043160;-;-;10,0000
V0PHL;8719964043108;-;-;1,0000
V0PHL;8719964043122;-;-;10,0000
V0PER;8027463008048;-;-;1,0000
V0PER;8027463008314;-;-;10,0000
V0PER;8027463008130;-;-;10,0000
V0PER;8027463008024;-;-;1,0000
V0PEQ;8027463007973;-;-;1,0000
V0PEQ;8027463008123;-;-;10,0000
V0PEP;8027463007966;-;-;1,0000
V0PEP;8027463008116;-;-;10,0000
V0PEO;8027463007911;-;-;1,0000
V0PEO;8027463008284;-;-;10,0000
V0PEN;8027463007867;-;-;1,0000
V0PEN;8027463008277;-;-;10,0000
V0PEM;8027463007836;-;-;1,0000
V0PEM;8027463008260;-;-;10,0000
V0PEL;8027463007782;-;-;1,0000
V0PEL;8027463008253;-;-;10,0000
V0PEK;8027463007744;-;-;1,0000
V0PEK;8027463008246;-;-;10,0000
V0PEJ;8027463007720;-;-;1,0000
V0PEJ;8027463008239;-;-;10,0000
V0PAD;8027463007447;-;-;1,0000
V0PAD;8027463007492;-;-;5,0000
V0PAC;8027463007423;-;-;1,0000
V0PAC;8027463007478;-;-;5,0000
V0PAB;8027463007416;-;-;1,0000
V0PAB;8027463007461;-;-;5,0000
V0PAA;8027463007430;-;-;1,0000
V0PAA;8027463007485;-;-;5,0000
V0PA0;8027463007409;-;-;1,0000
V0PA0;8027463007454;-;-;5,0000
RS006;7622100706823;-;-;1,0000
RS006;XXXRS006XXX;-;-;1,0000
RS005;7622100709534;-;-;1,0000
RS004;XXXRS004XXX;-;-;1,0000
RS004;7622100709497;-;-;1,0000
RS001;7622100709169;-;-;1,0000
RS001;XXXRS001XXX;-;-;1,0000
PD157;XXXPD157XXX;-;-;1,0000
PD156;XXXPD156XXX;-;-;1,0000
PD155;XXXPD155XXX;-;-;1,0000
PD154;XXXPD154XXX;-;-;1,0000
NP055;5704420031105;-;-;1,0000
NP055;5704420131102;-;-;5,0000
NP053;7311250031083;-;-;1,0000
NP053;7311250131080;-;-;5,0000
NP052;7311250031076;-;-;1,0000
NP052;7311250131073;-;-;5,0000
NP051;7311250031069;-;-;1,0000
NP051;7311250131066;-;-;5,0000
NP050;7311250031052;-;-;1,0000
NP050;7311250131059;-;-;5,0000
NP049;7311250031045;-;-;1,0000
NP049;7311250131042;-;-;5,0000
NP048;5704420045072;-;-;1,0000
NP048;5704420145079;-;-;5,0000
NP047;5704420045065;-;-;1,0000
NP047;5704420145062;-;-;5,0000
NP046;7311250045103;-;-;1,0000
NP046;7311250145100;-;-;5,0000
NP045;7311250045097;-;-;1,0000
NP045;7311250145094;-;-;5,0000
NP044;7311250045080;-;-;1,0000
NP044;7311250145087;-;-;5,0000
NP043;7311250045059;-;-;1,0000
NP043;7311250145056;-;-;5,0000
NP042;7311250045042;-;-;1,0000
NP042;7311250145049;-;-;5,0000
NP023;8027463014995;-;-;1,0000
NP023;8027463015008;-;-;5,0000
NP022;8027463014964;-;-;1,0000
NP022;8027463014971;-;-;5,0000
NP021;8027463014933;-;-;1,0000
NP021;8027463014940;-;-;1,0000
NP020;8027463014902;-;-;1,0000
NP020;8027463014919;-;-;5,0000
NP019;8027463015381;-;-;5,0000
NP018;8027463015329;-;-;1,0000
NP018;8027463015374;-;-;5,0000
NP017;8027463015305;-;-;1,0000
NP017;8027463015350;-;-;5,0000
NP016;8027463015299;-;-;1,0000
NP016;8027463015343;-;-;5,0000
NP015;8027463014889;-;-;5,0000
NP015;8027463013271;-;-;5,0000
NP015;8027463013196;-;-;1,0000
NP014;8027463014858;-;-;5,0000
NP014;8027463003364;-;-;5,0000
NP014;8027463003227;-;-;1,0000
NP013;8027463003180;-;-;1,0000
NP013;8027463014834;-;-;5,0000
NP013;8027463012472;-;-;1,0000
NP013;8027463004026;-;-;5,0000
NP012;8027463003173;-;-;1,0000
NP012;8027463003203;-;-;5,0000
NP012;8027463014759;-;-;5,0000
NP011;8027463003272;-;-;1,0000
NP011;8027463003401;-;-;5,0000
NP011;8027463014810;-;-;5,0000
NP011;8027463014803;-;-;1,0000
NP010;8027463003265;-;-;1,0000
NP010;8027463014704;-;-;1,0000
NP010;8027463003395;-;-;5,0000
NP010;8027463014728;-;-;5,0000
NP009;8027463014773;-;-;1,0000
NP009;8027463003388;-;-;5,0000
NP009;8027463003258;-;-;1,0000
NP009;8027463014780;-;-;5,0000
NP008;8027463003241;-;-;1,0000
NP008;8027463014698;-;-;5,0000
NP008;8027463003371;-;-;5,0000
NP008;8027463014681;-;-;1,0000
K0017;XXXK0017XXX;-;-;1,0000
K0017;8719964048998;-;-;10,0000
K0015;8719964049049;-;-;1,0000
K0015;XXXK0015XXX;-;-;1,0000
K0015;8719964049056;-;-;10,0000
K0012;80882329;-;-;1,0000
K0012;8027463017798;-;-;10,0000
K0007;80915119;-;-;1,0000
K0007;8027463019266;-;-;10,0000
K0006;80871293;-;-;1,0000
K0006;8027463019280;-;-;10,0000
K0004;80894421;-;-;1,0000
K0004;8027463017828;-;-;10,0000
K0003;80845263;-;-;1,0000
K0003;8027463019297;-;-;10,0000
K0002;80843436;-;-;1,0000
K0002;8027463019303;-;-;10,0000
K0001;80915171;-;-;1,0000
K0001;8027463019310;-;-;10,0000
IL002;7622100588740;-;-;1,0000
IL001;7622100588726;-;-;1,0000
HL011;7622100556954;-;-;1,0000
HL010;7622100556930;-;-;1,0000
HL009;7622100556916;-;-;1,0000
HL008;7622100556817;-;-;1,0000
HL007;7622100605218;-;-;1,0000
HL006;7622100603603;-;-;1,0000
HL005;7622100603597;-;-;1,0000
HL004;7622100603566;-;-;1,0000
HL003;7622100603504;-;-;1,0000
HC007;7622100605225;-;-;1,0000
HC006;7622100603481;-;-;1,0000
HC005;7622100603542;-;-;1,0000
HC004;7622100603528;-;-;1,0000
HC003;7622100603443;-;-;1,0000
HA007;7622100605294;-;-;1,0000
HA006;7622100603689;-;-;1,0000
HA005;7622100603665;-;-;1,0000
HA004;7622100603641;-;-;1,0000
HA003;7622100603634;-;-;1,0000
GA012;8056897051429;-;-;1,0000
GA011;8056897051405;-;-;1,0000
GA010;8032817688111;-;-;1,0000
GA009;8032817688098;-;-;1,0000
GA008;8032817688074;-;-;1,0000
GA007;8032817688050;-;-;1,0000
GA006;8032817688036;-;-;1,0000
FE062;7622100588702;-;-;1,0000
FE061;7622100588641;-;-;1,0000
FE060;7622100670285;-;-;1,0000
FE059;7622100665403;-;-;1,0000
FE056;7622100707028;-;-;1,0000
FE055;7622100707004;-;-;1,0000
FE053;7622100706588;-;-;1,0000
FE052;7622100706328;-;-;1,0000
FE051;7622100706151;-;-;1,0000
FE050;7622100705901;-;-;1,0000
FE049;7622100705659;-;-;1,0000
FE048;7622100705451;-;-;1,0000
FE046;7622100704423;-;-;1,0000
FE045;7622100704386;-;-;1,0000
FE044;7622100704362;-;-;1,0000
FB003;5410706843965;-;-;1,0000
FB002;5410706840858;-;-;1,0000
FB001;5410706840834;-;-;1,0000
EZ183;XXXEZ183XXX;-;-;1,0000
EZ176;XXXEZ176XXX;-;-;1,0000
EZ174;XXXEZ174XXX;-;-;1,0000
EZ173;XXXEZ173XXX;-;-;1,0000
EZ172;XXXEZ172XXX;-;-;1,0000
EZ171;XXXEZ171XXX;-;-;1,0000
EZ170;8051160716746;-;-;1,0000
EZ169;8027463017323;-;-;1,0000
EZ168;XXXEZ168XXX;-;-;1,0000
EZ167;XXXEZ167XXX;-;-;1,0000
EZ166;XXXEZ166XXX;-;-;1,0000
EZ165;XXXEZ165XXX;-;-;1,0000
EZ165;6941974946212;-;-;5,0000
EZ164;XXXEZ164XXX;-;-;1,0000
EZ164;6941974946229;-;-;5,0000
EZ163;XXXEZ163XXX;-;-;1,0000
EZ163;6941974946236;-;-;5,0000
EZ162;XXXEZ162XXX;-;-;1,0000
EZ162;6941974946243;-;-;5,0000
EZ161;XXXEZ161XXX;-;-;1,0000
EZ160;XXXEZ160XXX;-;-;1,0000
EZ159;XXXEZ159XXX;-;-;1,0000
EZ158;XXXEZ158XXX;-;-;1,0000
EZ157;XXXEZ157XXX;-;-;1,0000
EZ156;6942108450063;-;-;1,0000
EZ156;6942108467832;-;-;10,0000
EZ155;XXXEZ155XXX;-;-;1,0000
EZ153;XXXEZ153XXX;-;-;1,0000
EZ152;XXXEZ152XXX;-;-;1,0000
EZ150;XXXEZ150XXX;-;-;1,0000
EZ149;XXXEZ149XXX;-;-;1,0000
EZ148;XXXEZ148XXX;-;-;1,0000
EZ147;XXXEZ147XXX;-;-;1,0000
EZ146;XXXEZ146XXX;-;-;1,0000
EZ145;XXXEZ145XXX;-;-;1,0000
EZ144;XXXEZ144XXX;-;-;1,0000
EZ143;XXXEZ143XXX;-;-;1,0000
EZ142;6941974929123;-;-;1,0000
EZ141;6941974929116;-;-;1,0000
EZ140;6941974929130;-;-;1,0000
EZ138;XXXEZ138XXX;-;-;1,0000
EZ137;XXXEZ137XXX;-;-;1,0000
EZ136;XXXEZ136XXX;-;-;1,0000
EZ120;XXXEZ120XXX;-;-;1,0000
EZ119;XXXEZ119XXX;-;-;1,0000
EZ118;XXXEZ118XXX;-;-;1,0000
EZ117;XXXEZ117XXX;-;-;1,0000
EZ116;XXXEZ116XXX;-;-;1,0000
EZ115;6941974911791;-;-;1,0000
EZ114;6941974911784;-;-;1,0000
EZ113;6941974911777;-;-;1,0000
EZ112;16941974911791;-;-;1,0000
EZ111;16941974911784;-;-;1,0000
EZ110;16941974911777;-;-;1,0000
EZ109;XXXEZ109XXX;-;-;1,0000
EZ108;XXXEZ108XXX;-;-;1,0000
EZ107;XXXEZ107XXX;-;-;1,0000
EZ106;XXXEZ106XXX;-;-;1,0000
EZ105;XXXEZ105XXX;-;-;1,0000
EZ104;XXXEZ104XXX;-;-;1,0000
EZ103;XXXEZ103XXX;-;-;1,0000
EZ102;XXXEZ102XXX;-;-;1,0000
EZ101;XXXEZ101XXX;-;-;1,0000
EZ100;XXXEZ100XXX;-;-;1,0000
EZ099;XXXEZ099XXX;-;-;1,0000
EZ098;XXXEZ098XXX;-;-;1,0000
EZ097;XXXEZ097XXX;-;-;1,0000
EZ096;XXXEZ096XXX;-;-;1,0000
EZ095;XXXEZ095XXX;-;-;1,0000
EZ094;XXXEZ094XXX;-;-;1,0000
EZ093;XXXEZ093XXX;-;-;1,0000
EZ092;XXXEZ092XXX;-;-;1,0000
EZ091;XXXEZ091XXX;-;-;1,0000
EZ090;XXXEZ090XXX;-;-;1,0000
EZ089;XXXEZ089XXX;-;-;1,0000
EZ088;XXXEZ088XXX;-;-;1,0000
EZ087;XXXEZ087XXX;-;-;1,0000
EZ086;XXXEZ086XXX;-;-;1,0000
EZ085;XXXEZ085XXX;-;-;1,0000
EZ084;XXXEZ084XXX;-;-;1,0000
EZ083;XXXEZ083XXX;-;-;1,0000
EZ082;XXXEZ082XXX;-;-;1,0000
EZ081;XXXEZ081XXX;-;-;1,0000
EZ078;XXXEZ078XXX;-;-;1,0000
EZ077;XXXEZ077XXX;-;-;1,0000
EZ075;XXXEZ075XXX;-;-;1,0000
EZ074;XXXEZ074XXX;-;-;1,0000
EZ073;XXXEZ073XXX;-;-;1,0000
EZ072;XXXEZ072XXX;-;-;1,0000
EZ071;XXXEZ071XXX;-;-;1,0000
EZ070;XXXEZ070XXX;-;-;1,0000
EZ069;XXXEZ069XXX;-;-;1,0000
EZ068;XXXEZ068XXX;-;-;1,0000
EZ067;XXXEZ067XXX;-;-;1,0000
EZ066;XXXEZ066XXX;-;-;1,0000
EZ058;6974491921387;-;-;1,0000
EZ058;XXXEZ058XXX;-;-;1,0000
EZ057;XXXEZ057XXX;-;-;1,0000
EZ056;XXXEZ056XXX;-;-;1,0000
EZ055;XXXEZ055XXX;-;-;1,0000
EZ054;XXXEZ054XXX;-;-;1,0000
EZ053;XXXEZ053XXX;-;-;1,0000
EZ046;XXXEZ046XXX;-;-;1,0000
EZ045;XXXEZ045XXX;-;-;1,0000
EZ044;XXXEZ044XXX;-;-;1,0000
EZ043;XXXEZ043XXX;-;-;1,0000
EZ042;XXXEZ042XXX;-;-;1,0000
EZ042;6974491921400;-;-;1,0000
EZ041;6974491921394;-;-;1,0000
EZ041;XXXEZ041XXX;-;-;1,0000
EZ036;XXXEZ036XXX;-;-;1,0000
EZ033;XXXEZ033XXX;-;-;1,0000
EZ032;XXXEZ032XXX;-;-;1,0000
EZ031;XXXEZ031XXX;-;-;1,0000
EZ027;XXXEZ027XXX;-;-;1,0000
EZ026;XXXEZ026XXX;-;-;1,0000
EZ025;XXXEZ025XXX;-;-;1,0000
EZ024;XXXEZ024XXX;-;-;1,0000
EZ023;XXXEZ023XXX;-;-;1,0000
EZ022;XXXEZ022XXX;-;-;1,0000
EZ021;XXXEZ021XXX;-;-;1,0000
EZ020;XXXEZ020XXX;-;-;1,0000
EZ019;XXXEZ019XXX;-;-;1,0000
EZ018;XXXEZ018XXX;-;-;1,0000
EZ017;XXXEZ017XXX;-;-;1,0000
EZ016;XXXEZ016XXX;-;-;1,0000
EZ015;XXXEZ015XXX;-;-;1,0000
EZ014;XXXEZ014XXX;-;-;1,0000
EZ013;XXXEZ013XXX;-;-;1,0000
EZ012;XXXEZ012XXX;-;-;1,0000
EZ011;XXXEZ011XXX;-;-;1,0000
EZ009;XXXEZ009XXX;-;-;1,0000
EZ009;8719964005151;-;-;30,0000
EZ008;XXXEZ008XXX;-;-;1,0000
EZ007;XXXEZ007XXX;-;-;1,0000
EZ007;806891205407;-;-;40,0000
EZ006;XXXEZ006XXX;-;-;1,0000
EZ005;XXXEZ005XXX;-;-;1,0000
EZ004;XXXEZ004XXX;-;-;1,0000
ED716;8719964057273;-;-;1,0000
ED715;8719964057297;-;-;1,0000
ED714;8719964057310;-;-;1,0000
ED712;8051160715213;-;-;1,0000
ED711;8051160715190;-;-;1,0000
ED710;8051160715152;-;-;1,0000
ED709;8051160715176;-;-;1,0000
ED708;8051160715138;-;-;1,0000
ED707;8051160715114;-;-;1,0000
ED706;8051160715053;-;-;1,0000
ED701;8728100088866;-;-;1,0000
ED700;8728100088859;-;-;1,0000
ED699;8719964056245;-;-;1,0000
ED688;8719964051332;-;-;1,0000
ED687;8719964051172;-;-;1,0000
ED685;8728100088354;-;-;1,0000
ED684;XXXED684XXX;-;-;1,0000
ED683;8728100088361;-;-;1,0000
ED683;8728100088378;-;-;1,0000
ED673;8051160712212;-;-;1,0000
ED673;XXXED673XXX;-;-;1,0000
ED672;8051160712175;-;-;1,0000
ED672;XXXED672XXX;-;-;1,0000
ED671;8051160713097;-;-;1,0000
ED671;8051160713837;-;-;1,0000
ED588;8027463017187;-;-;1,0000
ED587;8027463017163;-;-;1,0000
ED583;8027463015459;-;-;1,0000
ED582;8027463015060;-;-;1,0000
ED581;8027463015046;-;-;1,0000
ED576;XXXED576XXX;-;-;1,0000
ED575;XXXED575XXX;-;-;1,0000
ED574;XXXED574XXX;-;-;1,0000
ED573;XXXED573XXX;-;-;1,0000
ED572;XXXED572XXX;-;-;1,0000
ED569;8719964043320;-;-;1,0000
ED569;8719964043337;-;-;5,0000
ED568;8719964035080;-;-;1,0000
ED568;8719964035097;-;-;5,0000
ED559;8051160712359;-;-;1,0000
ED547;8051160712199;-;-;1,0000
ED541;XXXED541XXX;-;-;1,0000
ED540;XXXED540XXX;-;-;1,0000
ED539;XXXED539XXX;-;-;1,0000
ED538;XXXED538XXX;-;-;1,0000
ED537;XXXED537XXX;-;-;1,0000
ED536;XXXED536XXX;-;-;1,0000
ED529;8051160712236;-;-;1,0000
ED528;8051160712335;-;-;1,0000
ED527;8051160712595;-;-;1,0000
ED526;8051160712397;-;-;1,0000
ED525;8051160712557;-;-;1,0000
ED524;8051160712731;-;-;1,0000
ED524;8051160713776;-;-;1,0000
ED523;8051160713813;-;-;1,0000
ED523;8051160712052;-;-;1,0000
ED521;8051160713790;-;-;1,0000
ED521;8051160712076;-;-;1,0000
ED520;8719964041616;-;-;1,0000
ED519;8719964041555;-;-;1,0000
ED518;8719964041517;-;-;1,0000
ED517;6974491925521;-;-;1,0000
ED516;XXXED516XXX;-;-;1,0000
ED515;XXXED515XXX;-;-;1,0000
ED514;6974491924920;-;-;1,0000
ED513;6974491924913;-;-;1,0000
ED504;8027463014193;-;-;1,0000
ED502;8027463012168;-;-;1,0000
ED498;59494188;-;-;1,0000
ED497;59494171;-;-;1,0000
ED495;59494157;-;-;1,0000
ED494;8027463012229;-;-;1,0000
ED494;8027463012236;-;-;1,0000
ED494;59495703;-;-;1,0000
ED493;59495710;-;-;1,0000
ED493;8027463012212;-;-;1,0000
ED493;8027463012205;-;-;1,0000
ED492;8027463012182;-;-;1,0000
ED492;59495697;-;-;1,0000
ED492;8027463012199;-;-;1,0000
ED491;59494140;-;-;1,0000
ED490;8027463012151;-;-;1,0000
ED490;8027463012144;-;-;1,0000
ED489;8027463012120;-;-;1,0000
ED489;8027463012137;-;-;1,0000
ED489;59495673;-;-;1,0000
ED479;8027463010867;-;-;1,0000
ED479;8027463010874;-;-;5,0000
ED478;8027463010928;-;-;1,0000
ED478;8027463010935;-;-;5,0000
ED477;8027463010911;-;-;1,0000
ED477;8027463010904;-;-;5,0000
ED438;8027463008826;-;-;1,0000
ED425;8027463008802;-;-;1,0000
ED424;8027463008789;-;-;1,0000
ED423;8027463008574;-;-;1,0000
ED422;8027463008598;-;-;1,0000
ED421;8027463008536;-;-;1,0000
ED420;8027463008512;-;-;1,0000
ED419;8027463008499;-;-;1,0000
ED417;8027463007645;-;-;1,0000
ED416;8027463007621;-;-;1,0000
ED415;8027463007607;-;-;1,0000
ED414;8027463007584;-;-;1,0000
ED413;8027463008475;-;-;1,0000
ED412;8027463008451;-;-;1,0000
ED411;8027463008437;-;-;1,0000
ED410;8027463008413;-;-;1,0000
ED409;8027463007362;-;-;1,0000
ED408;8027463007331;-;-;1,0000
ED407;8027463007294;-;-;1,0000
ED406;8027463007317;-;-;1,0000
ED404;6970442171856;-;-;1,0000
ED403;6970442171818;-;-;1,0000
ED402;6970442171832;-;-;1,0000
ED401;6970442171795;-;-;1,0000
ED400;6970442171771;-;-;1,0000
ED399;6970442171870;-;-;1,0000
ED358;XXXED358XXX;-;-;1,0000
ED357;XXXED357XXX;-;-;1,0000
ED356;XXXED356XXX;-;-;1,0000
ED355;XXXED355XXX;-;-;1,0000
ED353;6972890395242;-;-;1,0000
ED352;6972890395235;-;-;1,0000
ED351;6971808588127;-;-;1,0000
ED350;6972890395341;-;-;1,0000
ED349;6972890395334;-;-;1,0000
ED348;6972890395327;-;-;1,0000
ED346;XXXED346XXX;-;-;1,0000
ED345;XXXED345XXX;-;-;1,0000
ED344;XXXED344XXX;-;-;1,0000
ED343;8027463006891;-;-;1,0000
ED342;8027463006877;-;-;1,0000
ED331;8027463006846;-;-;1,0000
ED331;8027463006853;-;-;4,0000
ED330;8027463006365;-;-;1,0000
ED329;8027463006815;-;-;1,0000
ED329;8027463006822;-;-;5,0000
ED328;8027463006594;-;-;1,0000
ED327;8027463006570;-;-;1,0000
ED326;8027463006556;-;-;1,0000
ED325;8027463006532;-;-;1,0000
ED324;8027463006518;-;-;1,0000
ED323;8027463006495;-;-;1,0000
ED322;5208049006396;-;-;1,0000
ED321;5208049006372;-;-;1,0000
ED320;5208049006358;-;-;1,0000
ED319;5208049006334;-;-;1,0000
ED318;5208049006310;-;-;1,0000
ED296;XXXED296XXX;-;-;1,0000
ED296;8027463004743;-;-;1,0000
ED295;8027463004804;-;-;1,0000
ED295;XXXED295XXX;-;-;1,0000
ED294;8027463004781;-;-;1,0000
ED294;XXXED294XXX;-;-;1,0000
ED293;XXXED293XXX;-;-;1,0000
ED293;8027463004767;-;-;1,0000
ED269;8027463005269;-;-;1,0000
ED268;8027463005245;-;-;1,0000
ED267;8027463005221;-;-;1,0000
ED266;8027463005207;-;-;1,0000
ED245;8027463005375;-;-;1,0000
ED244;8027463005412;-;-;1,0000
ED243;8027463005399;-;-;1,0000
ED241;8027463003999;-;-;1,0000
ED240;8027463003968;-;-;1,0000
ED239;8027463004415;-;-;1,0000
ED238;8027463003944;-;-;1,0000
ED237;8027463003920;-;-;1,0000
ED236;8027463003906;-;-;1,0000
ED235;8027463000004;-;-;1,0000
ED234;8421881002051;-;-;1,0000
ED233;8421881002167;-;-;1,0000
ED232;8421881002143;-;-;1,0000
ED231;8421881002075;-;-;1,0000
ED230;XXXED230XXX;-;-;1,0000
ED230;8027463201494;-;-;1,0000
ED229;8027463201432;-;-;1,0000
ED228;8027463004453;-;-;1,0000
ED227;8027463201418;-;-;1,0000
ED222;XXXED222XXX;-;-;1,0000
ED222;8421881001825;-;-;1,0000
ED220;8421881001801;-;-;1,0000
ED216;8027463201456;-;-;1,0000
ED215;8027463201371;-;-;1,0000
ED214;8027463004439;-;-;1,0000
ED213;8027463201258;-;-;1,0000
ED211;8027463201395;-;-;1,0000
ED209;6970442171412;-;-;1,0000
ED208;6970442171429;-;-;1,0000
ED207;8719964014047;-;-;1,0000
ED200;8719964012272;-;-;1,0000
ED198;8719964009456;-;-;1,0000
ED198;8719964009463;-;-;5,0000
ED195;8027463002763;-;-;1,0000
ED195;8027463002794;-;-;5,0000
ED194;8027463002411;-;-;1,0000
ED194;8027463002428;-;-;5,0000
ED193;8027463003548;-;-;1,0000
ED193;8027463003562;-;-;4,0000
ED192;8027463003555;-;-;1,0000
ED192;8027463003579;-;-;4,0000
ED191;8027463003128;-;-;1,0000
ED191;8027463003142;-;-;4,0000
ED190;8027463003111;-;-;1,0000
ED190;8027463003135;-;-;4,0000
ED187;XXXED187XXX;-;-;1,0000
ED187;8421881001764;-;-;1,0000
ED186;8027463201357;-;-;1,0000
ED182;8027463201333;-;-;1,0000
ED180;8027463201319;-;-;1,0000
ED179;XXXED179XXX;-;-;1,0000
ED179;8421881001740;-;-;1,0000
ED178;8027463201296;-;-;1,0000
ED177;8027463201272;-;-;1,0000
ED172;8027463201234;-;-;1,0000
ED171;8421881001702;-;-;1,0000
ED169;8027463201173;-;-;1,0000
ED168;8027463201210;-;-;1,0000
ED167;8027463201197;-;-;1,0000
ED166;8027463201159;-;-;1,0000
ED166;XXXED166XXX;-;-;1,0000
ED164;8027463200909;-;-;1,0000
ED164;8027463002893;-;-;1,0000
ED163;8027463200923;-;-;1,0000
ED163;8027463200916;-;-;1,0000
ED162;8421881007278;-;-;1,0000
ED161;8027463200954;-;-;1,0000
ED160;8421881007247;-;-;1,0000
ED159;8421881007216;-;-;1,0000
ED158;8027463200978;-;-;1,0000
ED157;8421881008671;-;-;1,0000
ED157;8421881008657;-;-;1,0000
ED156;8421881008688;-;-;1,0000
ED156;8421881008701;-;-;1,0000
ED155;8421881008596;-;-;1,0000
ED155;8421881008619;-;-;1,0000
ED154;8421881008640;-;-;1,0000
ED154;8421881008626;-;-;1,0000
ED100;8027463001193;-;-;1,0000
ED100;8027463001209;-;-;4,0000
ED099;8027463001490;-;-;1,0000
ED099;8027463001506;-;-;4,0000
ED098;8027463001537;-;-;1,0000
ED098;8027463001551;-;-;4,0000
ED093;5400667955012;-;-;1,0000
ED093;5400667955029;-;-;5,0000
ED086;XXXED086XXX;-;-;1,0000
ED085;XXXED085XXX;-;-;1,0000
ED076;8027463001018;-;-;1,0000
ED076;8027463001025;-;-;4,0000
ED075;8027463001520;-;-;1,0000
ED075;8027463000998;-;-;4,0000
ED075;8027463000981;-;-;1,0000
ED070;8719964003867;-;-;1,0000
ED070;8719964004147;-;-;5,0000
ED069;8719964003935;-;-;1,0000
ED069;8719964004215;-;-;5,0000
ED068;8719964004000;-;-;1,0000
ED068;8719964004284;-;-;5,0000
ED067;8719964004079;-;-;1,0000
ED067;8719964004352;-;-;5,0000
ED056;8719956000010;-;-;1,0000
ED056;8719956000058;-;-;5,0000
ED052;8719638870283;-;-;1,0000
ED052;8719638870290;-;-;5,0000
ED051;8719743210035;-;-;1,0000
ED051;8719743210042;-;-;5,0000
ED006;8719214525040;-;-;1,0000
ED006;8719214525057;-;-;5,0000
ED001;8718868519528;-;-;1,0000
ED001;8718868519535;-;-;10,0000
E9158;8719214529383;-;-;1,0000
E9158;8719964023094;-;-;5,0000
E9158;8719964022905;-;-;1,0000
E9158;8719214529390;-;-;5,0000
E9157;8719214529352;-;-;1,0000
E9157;8719214529369;-;-;5,0000
E9157;8719964022899;-;-;1,0000
E9157;8719964023087;-;-;5,0000
E9156;8719214529321;-;-;1,0000
E9156;8719214529338;-;-;5,0000
E9155;XXXE9155XXX;-;-;1,0000
E9155;8719214529215;-;-;5,0000
E9155;8719214529208;-;-;1,0000
E9154;XXXE9154XXX;-;-;1,0000
E9154;8719214529178;-;-;1,0000
E9154;8719214529185;-;-;5,0000
E9153;8719214529147;-;-;1,0000
E9153;8719214529154;-;-;5,0000
E9152;8719214529116;-;-;1,0000
E9152;8719214529123;-;-;5,0000
E9152;XXXE9152XXX;-;-;1,0000
E9151;XXXE9151XXX;-;-;1,0000
E9151;8719214529291;-;-;1,0000
E9151;8719214529307;-;-;5,0000
E9150;8719964022882;-;-;1,0000
E9150;8719214529277;-;-;5,0000
E9150;8719214529260;-;-;1,0000
E9150;8719964023070;-;-;5,0000
E9149;8719214529239;-;-;1,0000
E9149;8719214529246;-;-;5,0000
E9148;8719214529659;-;-;1,0000
E9148;8719214529666;-;-;5,0000
E9147;8719214529628;-;-;1,0000
E9147;8719214529635;-;-;5,0000
E9147;8719964022868;-;-;1,0000
E9147;8719964023056;-;-;5,0000
E9146;8719214529598;-;-;1,0000
E9146;8719214529604;-;-;5,0000
E9145;8719214529475;-;-;1,0000
E9145;8719214529482;-;-;5,0000
E9144;8719214529444;-;-;1,0000
E9144;8719214529451;-;-;5,0000
E9144;8719964022974;-;-;1,0000
E9144;8719964023162;-;-;5,0000
E9143;8719214529413;-;-;1,0000
E9143;8719214529420;-;-;5,0000
E9142;8719638870108;-;-;1,0000
E9142;8719638870115;-;-;5,0000
E9141;8719638870078;-;-;1,0000
E9141;8719638870085;-;-;5,0000
E9140;8719638870047;-;-;1,0000
E9140;8719638870054;-;-;5,0000
E9139;8719638870191;-;-;1,0000
E9139;8719638870207;-;-;5,0000
E9138;8719638870160;-;-;1,0000
E9138;8719638870177;-;-;5,0000
E9137;8719638870139;-;-;1,0000
E9137;8719638870146;-;-;5,0000
E9136;8719214529833;-;-;1,0000
E9136;8719214529840;-;-;5,0000
E9135;8719214529802;-;-;1,0000
E9135;8719214529819;-;-;5,0000
E9134;8719214529772;-;-;1,0000
E9134;8719214529789;-;-;5,0000
E9133;8719214529567;-;-;1,0000
E9133;8719214529574;-;-;5,0000
E9132;8719214529536;-;-;1,0000
E9132;8719214529543;-;-;5,0000
E9131;8719214529505;-;-;1,0000
E9131;8719214529512;-;-;5,0000
E9130;8719638870016;-;-;1,0000
E9130;8719638870023;-;-;5,0000
E9129;8719214529987;-;-;1,0000
E9129;8719214529994;-;-;5,0000
E9127;8719214529925;-;-;1,0000
E9127;8719214529932;-;-;5,0000
E9126;8719214529895;-;-;1,0000
E9126;8719214529901;-;-;5,0000
E9125;8719214529864;-;-;1,0000
E9125;8719214529871;-;-;5,0000
E9124;8719214529956;-;-;1,0000
E9124;8719214529765;-;-;5,0000
E9124;8719214529963;-;-;5,0000
E9124;8719214529741;-;-;1,0000
E9124;8719214529758;-;-;5,0000
E9123;8719214529710;-;-;1,0000
E9123;8719964022820;-;-;1,0000
E9123;8719214529727;-;-;5,0000
E9123;8719964023018;-;-;5,0000
E9122;8719214529680;-;-;1,0000
E9122;8719964023001;-;-;5,0000
E9122;8719214529697;-;-;5,0000
E9122;8719964028051;-;-;5,0000
E9122;8719964028037;-;-;1,0000
E9122;8719964022813;-;-;1,0000
E9121;8719214525194;-;-;1,0000
